0	1	date
-90.38243	40.973143	9/28/2015
-96.445008	41.451308	9/28/2015
-93.766695	30.093007	9/29/2015
-82.030143	26.897965	9/29/2015
-81.957075	27.999994	9/30/2015
-83.738719	33.791765	10/2/2015
-98.284862	30.528091	10/2/2015
-99.755926	29.229993	10/2/2015
-92.464337	39.752124	10/2/2015
-91.539256	40.964528	10/4/2015
-88.632646	31.685818	10/4/2015
-88.726171	41.951901	10/4/2015
-84.411854	33.578944	10/5/2015
-92.463168	35.597905	10/5/2015
-96.596584	32.790225	10/5/2015
-100.642146	40.199023	10/5/2015
-98.040833	27.767767	10/6/2015
-90.727977	41.197614	10/7/2015
-101.919464	34.970475	10/9/2015
-97.888	38.072269	10/9/2015
-81.391125	33.240378	10/10/2015
-89.128426	41.358221	10/10/2015
-91.159164	40.812974	10/10/2015
-88.054678	38.731919	10/10/2015
-100.796101	37.068206	10/10/2015
-81.896965	28.843305	10/11/2015
-94.873872	40.330534	10/11/2015
-89.662927	42.603531	10/11/2015
-89.86413	30.789718	10/11/2015
-98.082921	32.813761	10/12/2015
-90.440171	38.508079	10/12/2015
-106.75364	32.300289	10/14/2015
-97.249918	32.840649	10/14/2015
-95.45712	29.047464	10/14/2015
-85.831604	33.600442	10/14/2015
-93.262574	43.148346	10/14/2015
